Endpoint URL,Summary,SPARQL Endpoint,Version,Turtle,XML,CSV,JSON,1.0 ASK[.],1.0 CON[.],1.0 CON[JOIN],1.0 CON[OPT],1.1 ASK[FIL(!IN)],1.1 CON-[.],1.1 SEL[AVG],1.1 SEL[BIND],1.1 SEL[FIL(!EXISTS)],Custom Query
http://revyu.com/sparql,X,revyu.com,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://acm.rkbexplorer.com/sparql,G,acm.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://biolit.rkbexplorer.com/sparql,G,biolit.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://budapest.rkbexplorer.com/sparql,G,budapest.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://citeseer.rkbexplorer.com/sparql,G,citeseer.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://cordis.rkbexplorer.com/sparql,G,cordis.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://courseware.rkbexplorer.com/sparql,G,courseware.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://crime.rkbexplorer.com/sparql,G,crime.rkbexplorer.com,1.0 (inferred) HTML,no: got XML,yes XML,no: got XML,no: got XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://crm.rkbexplorer.com/sparql,G,crm.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://curriculum.rkbexplorer.com/sparql,G,curriculum.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://darmstadt.rkbexplorer.com/sparql,G,darmstadt.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://dblp.rkbexplorer.com/sparql,G,dblp.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://deepblue.rkbexplorer.com/sparql,G,deepblue.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://deploy.rkbexplorer.com/sparql,G,deploy.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://digitaleconomy.rkbexplorer.com/sparql,G,digitaleconomy.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://dotac.rkbexplorer.com/sparql,G,dotac.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://ecs.rkbexplorer.com/sparql,X,ecs.rkbexplorer.com,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://enaktingpsi.rkbexplorer.com/sparql,X,enaktingpsi.rkbexplorer.com,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://eprints.rkbexplorer.com/sparql,G,eprints.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://epsrc.rkbexplorer.com/sparql,G,epsrc.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://era.rkbexplorer.com/sparql,G,era.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no: got XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://eurecom.rkbexplorer.com/sparql,G,eurecom.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://foreign.rkbexplorer.com/sparql,G,foreign.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://ft.rkbexplorer.com/sparql,G,ft.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://fun.rkbexplorer.com/sparql,X,fun.rkbexplorer.com,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://gdlc.rkbexplorer.com/sparql,X,gdlc.rkbexplorer.com,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://ibm.rkbexplorer.com/sparql,G,ibm.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://ieee.rkbexplorer.com/sparql,G,ieee.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://irit.rkbexplorer.com/sparql,G,irit.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://italy.rkbexplorer.com/sparql,G,italy.rkbexplorer.com,1.0 (inferred) HTML,no XML,yes XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://jisc.rkbexplorer.com/sparql,G,jisc.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://kaunas.rkbexplorer.com/sparql,G,kaunas.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://kisti.rkbexplorer.com/sparql,G,kisti.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://laas.rkbexplorer.com/sparql,G,laas.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://lisbon.rkbexplorer.com/sparql,G,lisbon.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no: got XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://newcastle.rkbexplorer.com/sparql,G,newcastle.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no: got XML,no: got XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://notube.rkbexplorer.com/sparql,X,notube.rkbexplorer.com,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://nsf.rkbexplorer.com/sparql,G,nsf.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://oai.rkbexplorer.com/sparql,G,oai.rkbexplorer.com,1.0 (inferred) HTML,no XML,yes XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://os.rkbexplorer.com/sparql,G,os.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://photos.rkbexplorer.com/sparql,X,photos.rkbexplorer.com,1.0 (inferred) HTML,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://pisa.rkbexplorer.com/sparql,G,pisa.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://rae2001.rkbexplorer.com/sparql,G,rae2001.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://resex.rkbexplorer.com/sparql,G,resex.rkbexplorer.com,1.0 (inferred) HTML,no: got XML,yes XML,error: Unexpected response type HTML,no: got XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://risks.rkbexplorer.com/sparql,G,risks.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,error: network DNS or CORS,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://roma.rkbexplorer.com/sparql,G,roma.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://roni.rkbexplorer.com/sparql,G,roni.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no: got XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://seek.rkbexplorer.com/sparql,G,seek.rkbexplorer.com,1.0 (inferred) HTML,no: got XML,yes XML,no: got XML,no: got XML,yes XML,error: Unexpected response type HTML,error: Unexpected response type HTML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://southampton.rkbexplorer.com/sparql,G,southampton.rkbexplorer.com,1.0 (inferred) HTML,no: got XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://ulm.rkbexplorer.com/sparql,G,ulm.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://unlocode.rkbexplorer.com/sparql,G,unlocode.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://webconf.rkbexplorer.com/sparql,G,webconf.rkbexplorer.com,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,no XML,error: Unexpected response type HTML,no XML,error: Unexpected response type HTML,error: Unexpected response type HTML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://webscience.rkbexplorer.com/sparql,G,webscience.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://wiki.rkbexplorer.com/sparql,G,wiki.rkbexplorer.com,1.0 (inferred) HTML,no XML,no XML,no XML,no XML,no XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://wordnet.rkbexplorer.com/sparql,G,wordnet.rkbexplorer.com,1.0 (inferred) HTML,no: got XML,no XML,no XML,no XML,no XML,error: Unexpected response type HTML,error: Unexpected response type HTML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://open.salzburgerland.com/it/entity/austria,G,open.salzburgerland.com,1.1 (inferred) Ttl,yes Ttl,yes XML,no: got XML,no: got XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://open.salzburgerland.com/en/entity/salzach,G,open.salzburgerland.com,1.1 (inferred) Ttl,yes Ttl,yes XML,no: got XML,no: got XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://open.salzburgerland.com/de/entity/bezirk_st-_johann_im_pongau,G,open.salzburgerland.com,1.1 (inferred) Ttl,yes Ttl,yes XML,no: got XML,no: got XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,yes XML,-
http://data.semanticuniverse.com/sparql,X,data.semanticuniverse.com,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://sparql.sindice.com/sparql,X,sparql.sindice.com,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
